perf_id,title,genre,venue_name,perf_start_date,perf_end_date,total_ticket_sales_qty,verified_video_count
PF232642,"다이나믹 K 심포니 시리즈 3, 베를리오즈 환상교향곡",서양음악(클래식),고양아람누리 아람음악당,2024-05-10,2024-05-10,829,0
PF280665,제주특별자치도립 제주예술단 송년음악회,서양음악(클래식),제주문예회관 대극장,2025-12-11,2025-12-11,828,2
PF257765,제241회 울산시립교향악단 정기연주회: 꿈과 환상 Dreams & Fantasies,서양음악(클래식),울산문화예술회관 대공연장,2025-03-14,2025-03-14,828,2
PF233255,"안산시립국악단 기획연주회, 신년음악회",한국음악(국악),안산문화예술의전당 해돋이극장,2024-01-18,2024-01-18,826,1
PF273395,제77회 안산시립합창단 창단 30주년 정기연주회 [안산],서양음악(클래식),안산문화예술의전당 해돋이극장,2025-09-25,2025-09-25,825,1
PF287618,제10회 평택시립국악관현악단 정기 연주회: 지영희의 음악세계,한국음악(국악),평택아트센터 대공연장,2026-04-15,2026-04-15,824,0
PF287392,"과천시립교향악단 콘서트시리즈2, 김정원 그리고 바그너 [과천]",서양음악(클래식),과천시민회관 대극장,2026-04-17,2026-04-17,824,0
PF242058,"제318회 부천필하모닉오케스트라 정기연주회, 서진과 멘델스존",서양음악(클래식),부천아트센터 콘서트홀,2024-07-26,2024-07-26,823,0
PF277339,제70회 순천시립소년소녀합창단 정기연주회 [순천],서양음악(클래식),순천문화예술회관 대극장,2025-11-08,2025-11-08,822,0
PF279264,제82회 고양시립합창단 정기연주회: 송년가족음악회,서양음악(클래식),고양아람누리 아람음악당,2025-12-11,2025-12-11,822,0
PF247691,빵야 [서울 금천],연극,금나래아트홀,2024-10-09,2024-10-09,819,1
PF244379,고도를 기다리며 [군포],연극,군포문화예술회관 철쭉홀,2024-08-02,2024-08-03,818,2
PF283537,"경남도립극단, 반야 삼촌 [진주]",연극,경상남도문화예술회관 대공연장,2026-04-09,2026-04-11,816,2
PF268086,"천안예술의전당 개관13주년 기념공연, 국립합창단: 가을에 찾아온 모차르트 그리고 가곡",서양음악(클래식),천안예술의전당 대공연장,2025-09-19,2025-09-19,816,0
PF235789,제75회 고양시립합창단 정기연주회: 봄이 오는 소리,서양음악(클래식),고양아람누리 아람음악당,2024-03-19,2024-03-19,815,0
PF269866,"국립창극단, 송년판소리",한국음악(국악),국립극장 달오름극장,2025-12-19,2025-12-20,815,2
PF269427,"국립심포니오케스트라, 브루크너 교향곡 4번 [고양]",서양음악(클래식),고양아람누리 아람음악당,2025-10-31,2025-10-31,813,1
PF234884,"용인시립합창단 기획공연, 아카펠라 & 재즈",서양음악(클래식),용인포은아트홀,2024-03-28,2024-03-28,812,0
PF272744,신명의 꽃: 헌화가 [제천],한국음악(국악),제천예술의전당 대공연장,2025-09-26,2025-09-27,812,2
PF246467,잠자는 숲속의 미녀 [논산],무용(서양/한국무용),논산아트센터(구. 논산문화예술회관) 대공연장,2024-08-23,2024-08-23,811,1
PF280336,제83회 창원시립소년소녀합창단 정기연주회: The Gift of Christmas,서양음악(클래식),성산아트홀 대극장,2025-12-12,2025-12-12,811,0
PF260900,제433회 인천시립교향악단 정기연주회 [인천],서양음악(클래식),아트센터 인천 콘서트홀,2025-05-16,2025-05-16,811,2
PF255128,"군산시립예술단 합동연주회, 김과장네 크리스마스 빅~뱅!",서양음악(클래식),군산예술의전당 대공연장,2024-12-19,2024-12-19,809,0
PF252669,제22회 익산시립풍물단 정기공연,한국음악(국악),익산예술의전당 대공연장,2024-11-07,2024-11-07,809,2
PF253438,제130회 대구시립소년소녀합창단 정기연주회: 우리가 노래하는 이유,서양음악(클래식),대구문화예술회관 팔공홀,2024-12-07,2024-12-07,807,0
PF242029,"제321회 부천필하모닉오케스트라 정기연주회, 지휘자와 작곡가 Ⅸ: 마르틴 덴디벨과 시벨리우스",서양음악(클래식),부천아트센터 콘서트홀,2024-11-14,2024-11-14,806,0
PF234179,"경기필하모닉 마스터즈 시리즈 Ⅱ, 말러 교향곡 1번 [서울]",서양음악(클래식),롯데콘서트홀,2024-05-24,2024-05-24,806,2
PF276164,"울산 포항 경주 해오름동맹 시립예술단 합동공연, 공존: Coexistence [경주]",서양음악(클래식),경주예술의전당 대공연장(화랑홀),2025-11-15,2025-11-15,806,0
PF239606,하늘을 난 라이트형제 시즌Ⅱ,뮤지컬,다산아트홀,2024-05-04,2024-05-04,804,0
PF257269,부천필하모닉오케스트라 어린이를 위한 음악놀이터 Ⅰ: 마음이 들리는 시간,서양음악(클래식),부천아트센터 콘서트홀,2025-06-05,2025-06-05,803,0
PF232016,"부천필하모닉오케스트라 해설음악회 Ⅱ: 음악의 어머니, 헨델",서양음악(클래식),부천아트센터 콘서트홀,2024-04-26,2024-04-26,801,0
PF279848,제177회 대구시립합창단 정기연주회 [대구],서양음악(클래식),대구콘서트하우스 그랜드홀 (대공연장) ,2025-12-18,2025-12-18,801,2
PF221787,"K-예술축제, 얼쑤 [대전]",뮤지컬,대전시립연정국악원 큰마당,2023-08-26,2023-08-27,800,0
PF257254,"제174회 부천시립합창단 정기연주회: 하이든, 천지창조",서양음악(클래식),부천아트센터 콘서트홀,2025-03-21,2025-03-21,800,1
PF274879,"대전시립교향악단 디스커버리 시리즈6, EQ-UP 콘서트: 클래식 음악여행",서양음악(클래식),대전예술의전당 앙상블홀,2025-10-28,2025-10-29,800,0
PF259931,"제141회 광주시립국악관현악단 정기연주회: 꿈, 리턴즈",한국음악(국악),광주 예술의 전당 대극장,2025-04-04,2025-04-04,800,0
PF289823,구름빵 [영천],뮤지컬,영천시민회관 스타홀,2026-05-15,2026-05-15,800,1
PF277028,"제13회 단원구여성합창단 정기연주회: 응답하라, 8090 [안산]",서양음악(클래식),안산문화예술의전당 해돋이극장,2025-11-04,2025-11-04,800,1
PF232973,"통영국제음악제, 광주시립교향악단 with 에마뉘엘 파위",서양음악(클래식),통영국제음악당 콘서트홀,2024-04-04,2024-04-04,799,0
PF265803,"대구시립교향악단, 스쿨 콘서트: 영화 속 클래식",서양음악(클래식),대구콘서트하우스 그랜드홀 (대공연장) ,2025-06-05,2025-06-05,798,1
PF265114,"부천필하모닉오케스트라, 어린이를 위한 음악놀이터 Ⅱ [부천]",서양음악(클래식),부천아트센터 콘서트홀,2025-12-04,2025-12-04,797,2
PF283881,"대구시민주간 2.28민주운동 66주년 기념, 대구시립교향악단 특별연주회: 기억과 울림",서양음악(클래식),대구콘서트하우스 그랜드홀 (대공연장) ,2026-02-27,2026-02-27,796,0
PF277877,제3회 인천시립소년소녀합창단 정기연주회 [인천],서양음악(클래식),인천문화예술회관 대공연장,2025-11-08,2025-11-08,795,0
PF252438,제118회 군산시립합창단 정기연주회: 군산 세레나데,서양음악(클래식),군산예술의전당 대공연장,2024-11-14,2024-11-14,792,0
PF236260,"명품국악콘서트, 우리소리 [영천]",한국음악(국악),영천시민회관 스타홀,2024-03-16,2024-03-16,789,0
PF241570,"제426회 인천시립교향악단 정기연주회, 클래식 에센스 Ⅲ: 환호하라, 기뻐하라",서양음악(클래식),아트센터 인천 콘서트홀,2024-10-18,2024-10-18,786,2
PF245104,신명의 꽃 [충북],한국음악(국악),증평문화회관 대강당,2024-08-09,2024-08-10,786,0
PF246275,"제24회 SPAF, 스테파니 레이크 컴퍼니: 콜로서스",무용(서양/한국무용),아르코예술극장 대극장,2024-10-17,2024-10-18,786,0
PF259527,"국립국악원 창작악단 기획공연, 작곡가 시리즈 Ⅳ: 이상규",한국음악(국악),국립국악원 예악당,2025-03-27,2025-03-28,784,2
PF276135,제132회 울산시립합창단 정기연주회: 헨델 메시아 [울산],서양음악(클래식),울산문화예술회관 대공연장,2025-12-11,2025-12-11,784,2
PF228736,왕세자 실종사건 [거창],뮤지컬,거창문화센터 공연장,2023-11-10,2023-11-11,783,0
PF271446,원주시립교향악단 특별음악회: TOSCA 토스카 [원주],서양음악(클래식),원주백운아트홀,2025-09-11,2025-09-11,783,1
PF263810,제247회 울산시립교향악단 정기연주회: 승리와 초월 (Triumph Transcendence),서양음악(클래식),울산문화예술회관 대공연장,2025-10-31,2025-10-31,782,1
PF245170,이희문 프로젝트: 오방신과 스팽글 [구미],한국음악(국악),구미시문화예술회관 대공연장,2024-08-31,2024-08-31,782,0
PF232384,"대전시립교향악단 마스터즈 시리즈1, 신년음악회",서양음악(클래식),대전예술의전당 아트홀,2024-01-12,2024-01-12,781,0
PF277351,뉴서울필하모닉 x 한수진: 천상의 손끝 거장의 선율 [창원],서양음악(클래식),3.15아트센터 대극장,2025-12-06,2025-12-06,781,1
PF285886,"얍 판 츠베덴 & 서울시립교향악단, Mozart & Tchaikovsky [평택]",서양음악(클래식),평택아트센터 대공연장,2026-04-11,2026-04-11,781,0
PF278797,제69회 구미시립소년소녀합창단 정기공연: 선물,서양음악(클래식),구미시문화예술회관 대공연장,2025-12-13,2025-12-13,781,1
PF253598,똥벼락 [부산],한국음악(국악),국립부산국악원 연악당,2024-12-13,2024-12-14,779,2
PF242040,"제317회 부천필하모닉오케스트라 정기연주회, 지휘자와 작곡가 Ⅴ: 이승원과 슈베르트",서양음악(클래식),부천아트센터 콘서트홀,2024-07-11,2024-07-11,779,0
PF281488,"세종예술의전당 신년음악회, 시즌 오프닝 콘서트 with 국립심포니오케스트라 [세종]",서양음악(클래식),세종예술의전당 대공연장,2026-01-16,2026-01-16,779,0
PF278331,"제24회 익산시립풍물단 정기공연, 리: 컬렉션",한국음악(국악),익산예술의전당 대공연장,2025-11-13,2025-11-13,778,1
PF266965,"NEXT MOTION 단원창작 프로젝트: 익산시립무용단, 풍물단 합동 정기공연 [익산]",한국음악(국악),익산예술의전당 대공연장,2025-06-19,2025-06-19,778,0
PF272799,"제79회 군산시립교향악단 특별기획연주회: 은파, 세바우 전설",서양음악(클래식),군산예술의전당 대공연장,2025-10-16,2025-10-16,777,0
PF261980,"국립현대무용단, 얍! 얍! 얍! [서울 금천]",무용(서양/한국무용),금나래아트홀,2025-05-17,2025-05-17,777,0
PF252996,제168회 대전시립합창단 정기연주회: Magic of Christmas,서양음악(클래식),대전예술의전당 아트홀,2024-12-17,2024-12-17,777,1
PF256130,"울산시립합창단, 신년음악회: Song Of Arirang",서양음악(클래식),울산문화예술회관 대공연장,2025-01-21,2025-01-21,776,0
PF264096,"국립현대무용단, 솔로 프로젝트",무용(서양/한국무용),예술의전당 [서울] 자유소극장,2025-06-06,2025-06-08,775,2
PF286254,"서울예술단, 나빌레라 [김해]",뮤지컬,김해문화의전당 마루홀,2026-04-17,2026-04-18,774,2
PF260651,"토요기획공연, 판: 꽃의 노래 [남원]",한국음악(국악),국립민속국악원 예원당,2025-03-08,2025-11-22,773,0
PF258986,샌드아트로 즐기는 문학이 잇는 클래식 제3막: 햄릿 [울산],서양음악(클래식),울산문화예술회관 대공연장,2025-09-26,2025-09-26,771,0
PF253533,제140회 광주시립국악관현악단 정기연주회: 선물,한국음악(국악),광주 예술의 전당 대극장,2024-12-12,2024-12-12,771,0
PF274502,살로메 [고창],한국음악(국악),고창문화의전당 공연장,2025-09-26,2025-09-27,770,1
PF240061,조수미 in Love [오산],서양음악(클래식),오산문화예술회관 대공연장,2024-05-30,2024-05-30,769,1
PF249140,제77회 고양시립합창단 정기연주회,서양음악(클래식),고양아람누리 아람음악당,2024-10-17,2024-10-17,769,0
PF271091,조선이야기꾼 전기수 [성주],뮤지컬,성주문화예술회관 대공연장,2025-08-23,2025-08-23,766,1
PF254353,잇츠 홈쇼핑 주식회사 [논산],연극,논산아트센터(구. 논산문화예술회관) 대공연장,2024-12-06,2024-12-07,766,0
PF266595,"서울예술단, 천 개의 파랑 [군산]",뮤지컬,군산예술의전당 대공연장,2025-07-12,2025-07-12,765,1
PF278816,"부산발레시어터, 호두까기인형 [예산]",무용(서양/한국무용),충남도청 문예회관,2025-12-11,2025-12-11,765,2
PF271487,제398회 광주시립교향악단 정기연주회: The Echo of Peace,서양음악(클래식),광주 예술의 전당 대극장,2025-09-12,2025-09-12,765,0
PF271539,이벤져스 라이브 [대구],뮤지컬,대구서구문화회관 공연장,2025-08-16,2025-08-16,764,2
PF247294,"서구愛마토콘서트, 베르사이유 궁전의 우아한 음악가들 [대구]",서양음악(클래식),대구서구문화회관 공연장,2024-08-31,2024-08-31,763,0
PF256438,"제153회 과천시립교향악단 콘서트시리즈 1, 신년음악회",서양음악(클래식),과천시민회관 대극장,2025-01-23,2025-01-23,763,0
PF242041,"부천필하모닉오케스트라, 어린이를 위한 음악놀이터Ⅱ: 춤추며 동화속으로",서양음악(클래식),부천아트센터 콘서트홀,2024-12-05,2024-12-05,762,0
PF248833,해녀의 바다 [포항],서양음악(클래식),포항문화예술회관 대공연장,2024-10-10,2024-10-10,762,0
PF286793,제405회 광주시립교향악단 정기연주회: Leningrad,서양음악(클래식),광주 예술의 전당 대극장,2026-04-10,2026-04-10,758,1
PF254107,제69회 순천시립극단 정기공연: 늙은 소년들의 왕국,연극,순천문화예술회관 대극장,2024-12-05,2024-12-06,756,0
PF250548,"ACC 퍼니, 록산느를 위한 발라드",연극,국립아시아문화전당 극장2,2024-12-05,2024-12-07,756,0
PF240761,"충주시립우륵국악단, 깨비 깨비 도깨비",한국음악(국악),충주시문화회관,2024-05-23,2024-05-24,755,0
PF239318,"대구시립국악단 40주년 특별기획, 민족의 숨결 겨레의 노래 [대구]",한국음악(국악),대구문화예술회관 팔공홀,2024-05-30,2024-05-30,752,2
PF232004,부천필하모닉오케스트라 어린이를 위한 음악놀이터I,서양음악(클래식),부천아트센터 콘서트홀,2024-06-05,2024-06-05,752,0
PF248996,"국립발레단 Fly Higher with KNB, 해설이 있는 전막발레 돈키호테 [천안]",무용(서양/한국무용),천안예술의전당 대공연장,2024-10-11,2024-10-11,750,1
PF254178,"제98회 순천시립합창단 정기연주회, 박현빈과 함께하는 송년음악회",서양음악(클래식),순천문화예술회관 대극장,2024-12-18,2024-12-18,750,0
PF273169,난 책이 좋아요 [아산],뮤지컬,아산시 평생학습관(아산아트홀) 아산아트홀(아산시평생학습관),2025-10-04,2025-10-04,749,0
PF279227,양산시립합창단 송년음악회: 당신을 위한 노래 Song for you,서양음악(클래식),양산문화예술회관 대공연장,2025-12-04,2025-12-04,749,1
