perf_id,title,genre,perf_start_date,perf_end_date,venue_name,runtime_min,company_id,total_ticket_sales_qty,season_match_status,work_group_key,season_rank,actual_group_size,runtime_missing
PF234099,제201회 성남시립교향악단 정기연주회,서양음악(클래식),2024-02-01,2024-02-01,성남아트센터 콘서트홀,100.0,FC000016,421,unmatched,,,1,False
PF242718,앙상블 오푸스의 꿈꾸는 저녁 [제주],서양음악(클래식),2024-07-07,2024-07-07,제주아트센터 대극장,90.0,FC000262,421,matched,앙상블 오푸스의 꿈꾸는 저녁::cast0,2.0,3,False
PF240680,제71회 성남시립국악단 정기연주회,한국음악(국악),2024-05-23,2024-05-23,성남아트센터 콘서트홀,90.0,FC000016,421,unmatched,,,1,False
PF272880,"제31회 춘천시립청소년교향악단 정기연주회, 생상스 탄생 190주년: 영웅의 죽음과 변용",서양음악(클래식),2025-09-27,2025-09-27,춘천문화예술회관 공연장,95.0,FC000371,421,unmatched,,,1,False
PF274492,제7회 평택시립국악관현악단 정기 연주회: 아시아의 소리 [평택],한국음악(국악),2025-10-23,2025-10-23,평택시남부문예회관 대공연장,100.0,FC000934,421,unmatched,,,1,False
PF247944,처용-心: The Sage [김포],무용(서양/한국무용),2024-09-28,2024-09-28,김포아트홀,60.0,FC001618,420,unmatched,,,1,False
PF285752,"국립심포니오케스트라, 실내악 시리즈: 용인문화재단 만원 조아용! [용인]",서양음악(클래식),2026-03-28,2026-03-28,용인시문화예술회관 처인홀,100.0,FC000823,420,unmatched,,,1,False
PF273519,"바람, 다녀가셔요 [아산]",연극,2025-10-18,2025-10-18,아산시 평생학습관(아산아트홀) 아산아트홀(아산시평생학습관),100.0,FC000908,419,matched,바람 다녀가셔요::바람,4.0,2,False
PF245886,제117회 강릉시립합창단 정기연주회: 오 아름다운 밤,서양음악(클래식),2024-08-30,2024-08-30,강릉아트센터 (구. 강릉문화예술관) 사임당홀 (대공연장) ,105.0,FC001787,419,unmatched,,,1,False
PF277009,서편제; The Original [대구],한국음악(국악),2025-11-15,2025-11-16,대구문화예술회관 팔공홀,150.0,FC000191,419,unmatched,,,1,False
PF231846,헬렌 앤 미 [김포],뮤지컬,2023-12-16,2023-12-16,통진두레문화센터 두레홀,100.0,FC001198,418,matched,헬렌 앤 미::cast1,6.0,6,False
PF263742,"국립심포니오케스트라 아카데미 & 아벨 콰르텟, Hommage a Bach: 바흐에게 바치는 헌사",서양음악(클래식),2025-06-04,2025-06-04,예술의전당 [서울] IBK챔버홀,80.0,FC000001,418,unmatched,,,1,False
PF254307,"제67회 안산시립국악단 정기연주회, 월드오케스트라6",한국음악(국악),2024-12-04,2024-12-04,안산문화예술의전당 해돋이극장,90.0,FC000018,418,unmatched,,,1,False
PF277192,돈키호테 [산청],무용(서양/한국무용),2025-11-06,2025-11-06,산청문화예술회관 대공연장,135.0,FC000884,417,matched,돈키호테|M발레단(엠발레단)::M발레단(엠발레단),3.0,2,False
PF279318,"국립창극단, 완창판소리 (4월)",한국음악(국악),2026-04-11,2026-04-11,국립극장 달오름극장,120.0,FC000003,417,unmatched,,,1,False
PF236048,제39회 공주시충남연정국악단 정기연주회: 당신의 봄,한국음악(국악),2024-03-14,2024-03-14,공주문예회관 대공연장,90.0,FC000415,416,unmatched,,,1,False
PF277058,"제25회 광주시립극단 정기공연, 보이체크 [광주]",연극,2025-11-20,2025-11-22,광주 예술의 전당 소극장,85.0,FC000233,416,unmatched,,,1,False
PF268686,피버 (FEVER) [포항],무용(서양/한국무용),2025-07-18,2025-07-18,포항시청 대잠홀,60.0,FC001256,416,unmatched,,,1,False
PF245446,"국립창극단, 송년음악회: 어질더질",한국음악(국악),2024-12-27,2024-12-27,국립극장 달오름극장,90.0,FC000003,416,unmatched,,,1,False
PF221311,발레 메카닉 [LG아트센터],복합,2023-10-06,2023-10-07,LG아트센터 서울 U+ 스테이지,100.0,FC003045,416,unmatched,,,1,False
PF225627,지정 [광주],연극,2023-11-18,2023-11-19,국립아시아문화전당 극장2,100.0,FC001270,415,matched,지정|::cast0,2.0,3,False
PF260602,남양주시립예술단 신춘음악회,서양음악(클래식),2025-03-22,2025-03-22,다산아트홀,80.0,FC001931,415,matched,남양주시립예술단 신춘음악회::cast0,4.0,3,False
PF261856,BAC 초이스 Ⅱ. 조이오브스트링스: Stars & Strings,서양음악(클래식),2025-06-13,2025-06-13,부천아트센터 콘서트홀,120.0,FC003150,415,unmatched,,,1,False
PF276424,"순천시립소년소녀합창단과 함께하는 행복한 문화동행, 합창",서양음악(클래식),2025-10-24,2025-10-24,순천문화예술회관 대극장,100.0,FC000493,415,unmatched,,,1,False
PF255116,어린왕자 [거창],무용(서양/한국무용),2024-12-13,2024-12-14,거창문화센터 공연장,60.0,FC000879,415,unmatched,,,1,False
PF253653,"울산시립합창단, 송년음악회: 감사히 한 해를 보내며",서양음악(클래식),2024-12-12,2024-12-12,울산문화예술회관 대공연장,80.0,FC000081,414,unmatched,,,1,False
PF261025,"포천반월아트홀 토요상설, 포천시립소년소녀합창단",서양음악(클래식),2025-04-26,2025-11-08,포천반월아트홀 소극장,60.0,FC000612,414,unmatched,,,1,False
PF289430,이상한 나라의 숨바꼭질 [인천],뮤지컬,2026-06-13,2026-06-13,트라이보울 공연장 (2층) ,80.0,FC001696,414,matched,이상한 나라의 숨바꼭질::해의아이들,4.0,2,False
PF278197,제168회 부산시립 소년소녀합창단 정기연주회 [부산],서양음악(클래식),2025-12-13,2025-12-13,부산문화회관 대극장,90.0,FC000167,414,unmatched,,,1,False
PF275589,"국립합창단 청년교육단원 결과보고회, Timeless Voice: 멈추지 않는 우리의 노래",서양음악(클래식),2025-11-01,2025-11-01,국립극장 하늘극장,70.0,FC000003,413,unmatched,,,1,False
PF259614,제72회 성남시립국악단 정기연주회 [성남],한국음악(국악),2025-03-13,2025-03-13,성남아트센터 콘서트홀,90.0,FC000016,413,unmatched,,,1,False
PF286425,"제122회 군산시립합창단 정기 연주회: The Barton Series Ⅱ. 지휘자 프로젝트, 봄이 오는 소리: 바람 사랑 꽃 희망의 노래",서양음악(클래식),2026-03-26,2026-03-26,군산예술의전당 소공연장,80.0,FC000447,412,unmatched,,,1,False
PF279418,"국립합창단, 시네마 클래식 [태백]",서양음악(클래식),2025-12-03,2025-12-03,태백문화예술회관 대공연장,70.0,FC000375,412,unmatched,,,1,False
PF269617,장단: 놀음 [평택],한국음악(국악),2025-08-08,2025-08-08,평택시남부문예회관 대공연장,55.0,FC000934,412,unmatched,,,1,False
PF290023,토선생 용궁가다 [군산],한국음악(국악),2026-05-16,2026-05-16,군산예술의전당 대공연장,80.0,FC000447,412,unmatched,,,1,False
PF253628,"제12회 남양주시립소년소녀합창단 기획연주회, 세상이 노래가 된다면 [남양주]",서양음악(클래식),2024-11-28,2024-11-28,다산아트홀,80.0,FC001931,411,unmatched,,,1,False
PF265978,헤어드레서 [양산],뮤지컬,2025-06-28,2025-06-28,양산문화예술회관 대공연장,100.0,FC000238,411,matched,헤어드레서::cast2,2.0,7,False
PF277845,제8회 춘천시립국악단 정기공연: 인연,한국음악(국악),2025-11-27,2025-11-27,춘천문화예술회관 공연장,80.0,FC000371,411,unmatched,,,1,False
PF253088,"제14회 서구립풍물단 정기연주회, 서구유희: 두번째 이야기",한국음악(국악),2024-11-16,2024-11-16,청라복합문화센터 블루노바홀 공연장,,FC002833,410,unmatched,,,1,True
PF250430,다크니스 품바 [성남],무용(서양/한국무용),2024-11-13,2024-11-13,성남아트센터 오페라하우스,60.0,FC000016,410,matched,다크니스 품바::cast1,3.0,4,False
PF263660,베로나의 두 신사 [김해],연극,2025-06-20,2025-06-21,김해서부문화센터 하늬홀,125.0,FC001890,410,matched,베로나의 두 신사::극단 여행자,4.0,2,False
PF280809,"부천시립합창단 기획연주회, YOU사연Ⅰ",서양음악(클래식),2026-03-20,2026-03-20,부천아트센터 콘서트홀,70.0,FC003150,410,unmatched,,,1,False
PF283965,"제84회 파주시립예술단 기획연주회, 파주시 승격 30주년 기념 콘서트: 우리가 함께 만든 30년, 파주시 [파주]",서양음악(클래식),2026-02-12,2026-02-12,파주운정행복센터 공연장,,FC001359,410,unmatched,,,1,True
PF277022,세상친구 [인천],연극,2025-12-05,2025-12-06,제물포구문화체육센터(구. 동구문화체육센터) 공연장,100.0,FC002962,410,matched,세상친구|::cast1,3.0,3,False
PF281516,제14회 남양주시립소년소녀합창단 정기연주회: MUSIC SCHOOL,서양음악(클래식),2025-12-27,2025-12-27,다산아트홀,95.0,FC001931,409,unmatched,,,1,False
PF248875,제74회 군산시립교향악단 특별기획연주회,서양음악(클래식),2024-10-04,2024-10-04,군산예술의전당 대공연장,60.0,FC000447,409,matched,군산시립교향악단 특별기획연주회::cast2,2.0,2,False
PF230520,완창판소리 (6월),한국음악(국악),2024-06-15,2024-06-15,국립극장 하늘극장,210.0,FC000003,409,unmatched,,,1,False
PF240208,"울산시립청소년교향악단, 기획연주회: 놀라운 마술",서양음악(클래식),2024-05-25,2024-05-25,울산문화예술회관 소공연장,60.0,FC000081,409,unmatched,,,1,False
PF268633,"국립오페라단, 박쥐 [안성]",서양음악(클래식),2025-08-08,2025-08-08,안성맞춤아트홀 대공연장,150.0,FC001812,409,matched,국립오페라단 박쥐::국립오페라단,3.0,5,False
PF243045,처용-心: The Sage [연천],무용(서양/한국무용),2024-07-03,2024-07-03,연천수레울아트홀 대공연장,60.0,FC000142,409,unmatched,,,1,False
PF233972,"제78회 부산시립극단 정기공연, 스타프로젝트: 코카서스의 백묵원",연극,2024-11-15,2024-11-16,부산시민회관 소극장,,FC000497,408,unmatched,,,1,True
PF279662,제85회 제주특별자치도립 서귀포합창단 정기연주회: White Winter,서양음악(클래식),2025-12-11,2025-12-11,서귀포예술의전당 대극장,80.0,FC001231,408,unmatched,,,1,False
PF243068,공주시립합창단 창단 10주년 기념 연주회: Why We Sing 우리가 노래하는 이유,서양음악(클래식),2024-06-27,2024-06-27,공주문예회관 대공연장,100.0,FC000415,408,unmatched,,,1,False
PF248278,이희문 프로젝트: 오방신과 스팽글 [대구],한국음악(국악),2024-10-19,2024-10-19,봉산문화회관 가온홀,70.0,FC000200,408,unmatched,,,1,False
PF277553,서울시향 체임버 클래식스 Ⅰ: 미국,서양음악(클래식),2026-02-28,2026-02-28,세종문화회관 세종체임버홀,80.0,FC000020,408,unmatched,,,1,False
PF289883,"부천문화재단 기획공연, 달빛 윤슬은 파도 위를 춤춘다",무용(서양/한국무용),2026-05-14,2026-05-14,복사골문화센터 아트홀,70.0,FC000564,408,unmatched,,,1,False
PF230522,완창판소리 (5월),한국음악(국악),2024-05-11,2024-05-11,국립극장 하늘극장,210.0,FC000003,407,unmatched,,,1,False
PF287121,"DCH 합창페스티벌, 포항시립합창단 [대구]",서양음악(클래식),2026-04-14,2026-04-14,대구콘서트하우스 그랜드홀 (대공연장) ,100.0,FC001193,407,unmatched,,,1,False
PF281295,제24회 김제시립합창단 정기연주회: 새로운 시작,서양음악(클래식),2025-12-19,2025-12-19,김제문화예술회관 대공연장,70.0,FC000449,407,unmatched,,,1,False
PF251463,"부산시향과 함께 걷다, 세계 클래식 음악 산책: 마티네, 영국",서양음악(클래식),2025-10-31,2025-10-31,부산문화회관 중극장,,FC000167,407,unmatched,,,1,True
PF248539,울산시립교향악단 초청공연,서양음악(클래식),2024-11-07,2024-11-07,울산중구문화의전당 함월홀 (2층) ,70.0,FC001328,407,unmatched,,,1,False
PF277514,"국립국악관현악단, 노크 (NOK) 시네마 [부안]",한국음악(국악),2025-11-05,2025-11-05,부안예술회관 공연장,80.0,FC000455,407,matched,국립국악관현악단 노크 시네마::국립국악관현악단,2.0,1,False
PF252462,이기동 체육관 [남양주],연극,2024-11-24,2024-11-24,다산아트홀,100.0,FC001931,407,unmatched,,,1,False
PF271147,수원시립교향악단 유료회원 초정음악회: 여명,서양음악(클래식),2025-08-26,2025-08-26,수원SK아트리움 대공연장,110.0,FC001438,406,unmatched,,,1,False
PF243209,대구시립국악단 찾아가는 공연: 백리향,한국음악(국악),2024-06-19,2024-06-19,대구서구문화회관 공연장,80.0,FC000836,406,unmatched,,,1,False
PF281619,수원시립예술단 특별기획연주회: 송년음악회,서양음악(클래식),2025-12-31,2025-12-31,수원SK아트리움 대공연장,120.0,FC001438,406,unmatched,,,1,False
PF287478,피터팬 [울산],뮤지컬,2026-05-17,2026-05-17,울산중구문화의전당 함월홀 (2층) ,50.0,FC001328,406,unmatched,,,1,False
PF253658,"명가월륜: 불멸의 춤, 원왕생무 [아산]",무용(서양/한국무용),2024-11-16,2024-11-16,아산시 평생학습관(아산아트홀) 아산아트홀(아산시평생학습관),80.0,FC000908,406,matched,명가월륜: 불멸의 춤 원왕생무::cast0,1.0,2,False
PF230524,완창판소리 (4월),한국음악(국악),2024-04-13,2024-04-13,국립극장 하늘극장,210.0,FC000003,406,unmatched,,,1,False
PF265446,페페의 꿈 [양주],뮤지컬,2025-06-21,2025-06-21,양주문화예술회관 소공연장,60.0,FC000134,406,unmatched,,,1,False
PF269581,"국립현대무용단, 코레오 커넥션 [광주]",무용(서양/한국무용),2025-09-06,2025-09-06,국립아시아문화전당 극장2,120.0,FC001270,405,unmatched,,,1,False
PF259311,국립합창단과 함께하는 흥겨운 음악여행 [동해],서양음악(클래식),2025-03-28,2025-03-28,동해문화예술회관 대공연장,70.0,FC000746,405,unmatched,,,1,False
PF251263,제52회 경주시립합창단 정기연주회: 가을... 세레나데,서양음악(클래식),2024-11-14,2024-11-14,경주예술의전당 대공연장(화랑홀),90.0,FC000517,405,unmatched,,,1,False
PF221804,"안중근, 천국에서의 춤 [광명]",무용(서양/한국무용),2023-08-04,2023-08-05,광명시민회관 대공연장,70.0,FC000071,405,matched,안중근 천국에서의 춤::안중근,4.0,4,False
PF250315,제188회 수원시립합창단 정기연주회,서양음악(클래식),2024-10-24,2024-10-24,수원SK아트리움 대공연장,80.0,FC001438,405,unmatched,,,1,False
PF252131,제48회 울산시립무용단 정기공연: 덧배기블루스,무용(서양/한국무용),2024-11-29,2024-11-29,울산문화예술회관 대공연장,60.0,FC000081,405,unmatched,,,1,False
PF265048,제37회 고양시립소년소녀합창단 정기연주회: 별을 그리다,서양음악(클래식),2025-06-11,2025-06-11,고양아람누리 아람음악당,70.0,FC000127,405,unmatched,,,1,False
PF246257,"제24회 SPAF, 바샤르 무르쿠스＆쿨루드 바젤의 카사비 시어터: 뮤지엄",연극,2024-10-24,2024-10-26,서울문화재단 대학로극장 쿼드 (예술청) 대학로극장 쿼드 (예술청) ,100.0,FC003018,405,unmatched,,,1,False
PF265406,제179회 춘천시립교향악단 정기연주회 [춘천],서양음악(클래식),2025-06-27,2025-06-27,춘천문화예술회관 공연장,120.0,FC000371,405,unmatched,,,1,False
PF241657,안동시립합창단 & 김천시립합창단 교류 기획공연: 베르디 레퀴엠,서양음악(클래식),2024-06-28,2024-06-28,안동문화예술의전당 웅부홀,90.0,FC000537,404,unmatched,,,1,False
PF249010,"김천합창제, 합창으로 하나되는 김천: 합창뷔페",서양음악(클래식),2024-09-12,2024-09-12,김천시문화예술회관 대공연장,90.0,FC001108,403,unmatched,,,1,False
PF230526,완창판소리 (3월),한국음악(국악),2024-03-16,2024-03-16,국립극장 하늘극장,210.0,FC000003,403,unmatched,,,1,False
PF284194,김성녀의 마당놀이: 심청이와 춘향이가 온다 [전주],연극,2026-03-14,2026-03-14,한국소리문화의전당 연지홀,110.0,FC000477,403,unmatched,,,1,False
PF275060,제80회 군산시립교향악단 특별기획연주회: 실내악 콘서트,서양음악(클래식),2025-11-13,2025-11-13,군산예술의전당 소공연장,60.0,FC000447,403,unmatched,,,1,False
PF284139,등등곡 [이천],뮤지컬,2026-03-14,2026-03-14,이천아트홀 소공연장,100.0,FC000824,403,matched,등등곡|(주)나인스토리::(주)나인스토리,3.0,1,False
PF274606,제81회 고양시립합창단 정기연주회: 가을 야상곡 Autumn Nocturne,서양음악(클래식),2025-10-23,2025-10-23,고양아람누리 아람음악당,90.0,FC000127,403,unmatched,,,1,False
