data1,data2,data3,data4,data5,data6,data7,data8,data9,data11,data12,totalCnt,__typename,_date
13,제178회 원주시립교향악단 정기연주회,서양음악(클래식),2024-03-29,2024-03-29,원주치악예술관,1,182,864,PF237010,FC000365,15,PerfoByDTO,20240329
14,제17회 국립부산국악원 무용단 정기공연,무용(서양/한국무용),2024-03-29,2024-03-30,국립부산국악원 연악당,1,144,3456,PF236038,FC000730,15,PerfoByDTO,20240329
15,"대전시립합창단, 기획연주회2: 봄의 시작",서양음악(클래식),2024-03-29,2024-03-29,대전시립연정국악원 큰마당,1,63,746,PF237732,FC001415,15,PerfoByDTO,20240329
1,"국립발레단, 백조의 호수",무용(서양/한국무용),2024-03-27,2024-03-31,LG아트센터 서울 LG SIGNATURE 홀,1,1068,67063,PF234724,FC003045,13,PerfoByDTO,20240330
2,"순천시립소년소녀합창단, 우리들의 이야기 [순천]",서양음악(클래식),2024-03-30,2024-03-30,순천문화예술회관 대극장,1,857,706,PF236913,FC000493,13,PerfoByDTO,20240330
3,"서울시향 실내악 시리즈 Ⅱ, 브람스와 브루흐",서양음악(클래식),2024-03-30,2024-03-30,예술의전당 [서울] IBK챔버홀,1,550,19198,PF230307,FC000001,13,PerfoByDTO,20240330
4,"국립창극단, 리어",한국음악(국악),2024-03-29,2024-04-07,국립극장 달오름극장,1,430,11002,PF230602,FC000003,13,PerfoByDTO,20240330
5,"서울시극단, 욘 (John)",연극,2024-03-29,2024-04-21,세종문화회관 세종M씨어터,1,356,10343,PF233688,FC000020,13,PerfoByDTO,20240330
6,제141회 광주시립소년소녀합창단 정기공연: 봄의 여행,서양음악(클래식),2024-03-30,2024-03-30,광주 예술의 전당 소극장,1,351,2272,PF236471,FC000233,13,PerfoByDTO,20240330
7,부산시립소년소녀합창단 특별연주회: Friendly Concert,서양음악(클래식),2024-03-30,2024-03-30,부산문화회관 중극장,1,304,789,PF236542,FC000167,13,PerfoByDTO,20240330
8,"제7회 중국희곡 낭독공연, 나는 반금련이 아니야",연극,2024-03-30,2024-03-31,국립극단 [명동] 명동예술극장,1,267,2446,PF237228,FC000005,13,PerfoByDTO,20240330
9,"인천시립무용단 기획공연, 원천 (O川)",무용(서양/한국무용),2024-03-29,2024-03-30,부평아트센터 해누리극장,1,262,2846,PF235542,FC000216,13,PerfoByDTO,20240330
10,더 북 [수원],뮤지컬,2024-03-09,2024-04-28,정조테마공연장,1,261,1422,PF235602,FC003664,13,PerfoByDTO,20240330
11,"제7회 중국희곡 낭독공연, 원칙",연극,2024-03-29,2024-03-30,국립극단 [명동] 명동예술극장,1,251,2168,PF237279,FC000005,13,PerfoByDTO,20240330
12,제17회 국립부산국악원 무용단 정기공연,무용(서양/한국무용),2024-03-29,2024-03-30,국립부산국악원 연악당,1,147,3089,PF236038,FC000730,13,PerfoByDTO,20240330
13,"제877회 전남도립국악단 토요가무악희 시즌1, 그린국악",한국음악(국악),2024-03-30,2024-03-30,남도소리울림터,1,44,101,PF238005,FC001396,13,PerfoByDTO,20240330
1,"국립발레단, 백조의 호수",무용(서양/한국무용),2024-03-27,2024-03-31,LG아트센터 서울 LG SIGNATURE 홀,1,1051,65441,PF234724,FC003045,5,PerfoByDTO,20240331
2,"국립창극단, 리어",한국음악(국악),2024-03-29,2024-04-07,국립극장 달오름극장,1,427,10540,PF230602,FC000003,5,PerfoByDTO,20240331
3,"서울시극단, 욘 (John)",연극,2024-03-29,2024-04-21,세종문화회관 세종M씨어터,1,262,8194,PF233688,FC000020,5,PerfoByDTO,20240331
4,더 북 [수원],뮤지컬,2024-03-09,2024-04-28,정조테마공연장,1,241,1330,PF235602,FC003664,5,PerfoByDTO,20240331
5,"제7회 중국희곡 낭독공연, 나는 반금련이 아니야",연극,2024-03-30,2024-03-31,국립극단 [명동] 명동예술극장,1,190,1592,PF237228,FC000005,5,PerfoByDTO,20240331
1,"국립창극단, 리어",한국음악(국악),2024-03-29,2024-04-07,국립극장 달오름극장,1,429,10650,PF230602,FC000003,2,PerfoByDTO,20240402
2,"서울시극단, 욘 (John)",연극,2024-03-29,2024-04-21,세종문화회관 세종M씨어터,1,177,5331,PF233688,FC000020,2,PerfoByDTO,20240402
1,"국립창극단, 리어",한국음악(국악),2024-03-29,2024-04-07,국립극장 달오름극장,1,430,11072,PF230602,FC000003,5,PerfoByDTO,20240403
2,제197회 공주시충남교향악단 정기연주회: 리츠 & 쇼스타코비치,서양음악(클래식),2024-04-03,2024-04-03,공주문예회관 대공연장,1,374,2301,PF236567,FC000415,5,PerfoByDTO,20240403
3,"춤으로 그리는 동화, 옹고집전",무용(서양/한국무용),2024-04-03,2024-04-06,대전예술의전당 앙상블홀,1,247,1150,PF236690,FC000076,5,PerfoByDTO,20240403
4,"ACC 수요극장, 국립무용단: 묵향",무용(서양/한국무용),2024-04-03,2024-04-03,국립아시아문화전당 극장3,1,203,0,PF237856,FC001270,5,PerfoByDTO,20240403
5,"서울시극단, 욘 (John)",연극,2024-03-29,2024-04-21,세종문화회관 세종M씨어터,1,178,5600,PF233688,FC000020,5,PerfoByDTO,20240403
1,서울시향 얍 판 츠베덴의 쇼스타코비치 교향곡 7번,서양음악(클래식),2024-04-04,2024-04-05,롯데콘서트홀,1,1097,46773,PF230338,FC001513,14,PerfoByDTO,20240404
2,제116회 군산시립합창단 정기 연주회,서양음악(클래식),2024-04-04,2024-04-04,군산예술의전당 대공연장,1,856,0,PF237626,FC000447,14,PerfoByDTO,20240404
3,"통영국제음악제, 광주시립교향악단 with 에마뉘엘 파위",서양음악(클래식),2024-04-04,2024-04-04,통영국제음악당 콘서트홀,1,799,16358,PF232973,FC001271,14,PerfoByDTO,20240404
4,"춤으로 그리는 동화, 옹고집전",무용(서양/한국무용),2024-04-03,2024-04-06,대전예술의전당 앙상블홀,2,693,2894,PF236690,FC000076,14,PerfoByDTO,20240404
5,제315회 부천필하모닉오케스트라 정기연주회: 아드리앙 페뤼숑과 드뷔시,서양음악(클래식),2024-04-04,2024-04-04,부천아트센터 콘서트홀,1,657,10052,PF232046,FC003150,14,PerfoByDTO,20240404
6,제93회 천안시립합창단 정기연주회,서양음악(클래식),2024-04-04,2024-04-04,천안시성환문화회관 대공연장,1,626,4258,PF236927,FC000437,14,PerfoByDTO,20240404
7,"국립국악원 창작악단, KBS국악관현악단 & 전북특별자치도립국악원과 함께하는 하나되어",한국음악(국악),2024-04-04,2024-04-04,국립국악원 예악당,1,530,2988,PF236959,FC000009,14,PerfoByDTO,20240404
8,"제27회 안동시립합창단 정기공연: G. F. Handel, MESSIAH",서양음악(클래식),2024-04-04,2024-04-04,안동문화예술의전당 웅부홀,1,517,3908,PF235649,FC000537,14,PerfoByDTO,20240404
9,4.4 독립만세운동 기념음악회: 달의 춤,복합,2024-04-04,2024-04-04,당진문예의전당 대공연장,1,497,0,PF236732,FC000424,14,PerfoByDTO,20240404
10,"국립창극단, 리어",한국음악(국악),2024-03-29,2024-04-07,국립극장 달오름극장,1,432,11771,PF230602,FC000003,14,PerfoByDTO,20240404
11,"남양주시립합창단 오페라 축제, 도니제티 사랑의 묘약",서양음악(클래식),2024-04-04,2024-04-04,다산아트홀,1,375,0,PF238087,FC001931,14,PerfoByDTO,20240404
12,"울산시립합창단, 기획연주회: 소리높여 합창포유",서양음악(클래식),2024-04-04,2024-04-04,울산문화예술회관 대공연장,1,306,1167,PF237163,FC000081,14,PerfoByDTO,20240404
13,"서울시합창단, M 컬렉션 시리즈: 고전과 낭만",서양음악(클래식),2024-04-04,2024-04-05,세종문화회관 세종체임버홀,1,235,8065,PF233600,FC000020,14,PerfoByDTO,20240404
14,"서울시극단, 욘 (John)",연극,2024-03-29,2024-04-21,세종문화회관 세종M씨어터,1,197,7667,PF233688,FC000020,14,PerfoByDTO,20240404
1,"한화와 함께하는 교향악축제: The Wave, 부천필하모닉오케스트라 (4.5)",서양음악(클래식),2024-04-05,2024-04-05,예술의전당 [서울] 콘서트홀,1,1645,28749,PF235753,FC000001,11,PerfoByDTO,20240405
2,서울시향 얍 판 츠베덴의 쇼스타코비치 교향곡 7번,서양음악(클래식),2024-04-04,2024-04-05,롯데콘서트홀,1,1161,42265,PF230338,FC001513,11,PerfoByDTO,20240405
3,"춤으로 그리는 동화, 옹고집전",무용(서양/한국무용),2024-04-03,2024-04-06,대전예술의전당 앙상블홀,2,611,2293,PF236690,FC000076,11,PerfoByDTO,20240405
4,공주시립합창단 창단 10주년 특별기획연주회: 피가로의결혼 & 라보엠,서양음악(클래식),2024-04-05,2024-04-06,공주문예회관 대공연장,1,434,1143,PF237682,FC000415,11,PerfoByDTO,20240405
5,"국립창극단, 리어",한국음악(국악),2024-03-29,2024-04-07,국립극장 달오름극장,1,425,11648,PF230602,FC000003,11,PerfoByDTO,20240405
6,"남양주시립합창단 오페라 축제, 푸치니 라 보엠",서양음악(클래식),2024-04-05,2024-04-05,다산아트홀,1,375,0,PF238093,FC001931,11,PerfoByDTO,20240405
7,"서울시합창단, M 컬렉션 시리즈: 고전과 낭만",서양음악(클래식),2024-04-04,2024-04-05,세종문화회관 세종체임버홀,1,215,6870,PF233600,FC000020,11,PerfoByDTO,20240405
8,제85회 대구시립무용단 정기공연: 댄스커넥션 이스트 X 웨스트,무용(서양/한국무용),2024-04-05,2024-04-06,대구문화예술회관 팔공홀,1,204,2972,PF236112,FC000191,11,PerfoByDTO,20240405
9,"서울시극단, 욘 (John)",연극,2024-03-29,2024-04-21,세종문화회관 세종M씨어터,1,177,6715,PF233688,FC000020,11,PerfoByDTO,20240405
10,"챔버시리즈1, 대구시립합창단: 작은음악회",서양음악(클래식),2024-04-05,2024-04-05,대구콘서트하우스 챔버홀 (소공연장) ,1,43,339,PF237628,FC001193,11,PerfoByDTO,20240405
11,"한화와 함께하는 교향악축제, The Wave, 부천필하모닉오케스트라 (4.5) (영상화)",서양음악(클래식),2024-04-05,2024-04-05,국립아시아문화전당 극장3,1,41,0,PF238171,FC001270,11,PerfoByDTO,20240405
1,"춤으로 그리는 동화, 옹고집전",무용(서양/한국무용),2024-04-03,2024-04-06,대전예술의전당 앙상블홀,2,615,2751,PF236690,FC000076,8,PerfoByDTO,20240406
2,공주시립합창단 창단 10주년 특별기획연주회: 피가로의결혼 & 라보엠,서양음악(클래식),2024-04-05,2024-04-06,공주문예회관 대공연장,1,479,1331,PF237682,FC000415,8,PerfoByDTO,20240406
3,"국립창극단, 리어",한국음악(국악),2024-03-29,2024-04-07,국립극장 달오름극장,1,432,11639,PF230602,FC000003,8,PerfoByDTO,20240406
4,"남양주시립합창단 오페라 축제, 카발레리아 루스티카나",서양음악(클래식),2024-04-06,2024-04-06,다산아트홀,1,380,0,PF238072,FC001931,8,PerfoByDTO,20240406
5,"서울시극단, 욘 (John)",연극,2024-03-29,2024-04-21,세종문화회관 세종M씨어터,1,299,12475,PF233688,FC000020,8,PerfoByDTO,20240406
6,더 북 [수원],뮤지컬,2024-03-09,2024-04-28,정조테마공연장,1,251,1455,PF235602,FC003664,8,PerfoByDTO,20240406
7,제85회 대구시립무용단 정기공연: 댄스커넥션 이스트 X 웨스트,무용(서양/한국무용),2024-04-05,2024-04-06,대구문화예술회관 팔공홀,1,157,2503,PF236112,FC000191,8,PerfoByDTO,20240406
8,"제878회 전남도립국악단 토요가무악희 시즌1, 그린국악",한국음악(국악),2024-04-06,2024-04-06,남도소리울림터,1,52,60,PF238632,FC001396,8,PerfoByDTO,20240406
1,"국립창극단, 리어",한국음악(국악),2024-03-29,2024-04-07,국립극장 달오름극장,1,438,11703,PF230602,FC000003,3,PerfoByDTO,20240407
2,더 북 [수원],뮤지컬,2024-03-09,2024-04-28,정조테마공연장,1,227,1350,PF235602,FC003664,3,PerfoByDTO,20240407
3,"서울시극단, 욘 (John)",연극,2024-03-29,2024-04-21,세종문화회관 세종M씨어터,1,221,7603,PF233688,FC000020,3,PerfoByDTO,20240407
1,"한화와 함께하는 교향악축제: The Wave, 대구시립교향악단 (4.9)",서양음악(클래식),2024-04-09,2024-04-09,예술의전당 [서울] 콘서트홀,1,1333,16598,PF235752,FC000001,5,PerfoByDTO,20240409
2,"서울시향 퇴근길 콘서트, 영화보다 빛나는 영화음악",서양음악(클래식),2024-04-09,2024-04-09,LG아트센터 서울 LG SIGNATURE 홀,1,1268,53491,PF236170,FC003045,5,PerfoByDTO,20240409
3,"대전시립교향악단 마스터즈 시리즈 4, 스트라빈스키 봄의 제전",서양음악(클래식),2024-04-09,2024-04-09,대전예술의전당 아트홀,1,602,8030,PF235449,FC000076,5,PerfoByDTO,20240409
4,"화요국악무대, 수석수작 [대구]",한국음악(국악),2024-04-09,2024-04-09,대구문화예술회관 비슬홀,1,236,220,PF237113,FC000191,5,PerfoByDTO,20240409
5,"서울시극단, 욘 (John)",연극,2024-03-29,2024-04-21,세종문화회관 세종M씨어터,1,163,6368,PF233688,FC000020,5,PerfoByDTO,20240409
1,"서울시극단, 욘 (John)",연극,2024-03-29,2024-04-21,세종문화회관 세종M씨어터,1,189,7382,PF233688,FC000020,1,PerfoByDTO,20240410
1,"한화와 함께하는 교향악축제: The Wave, 전주시립교향악단 (04.11)",서양음악(클래식),2024-04-11,2024-04-11,예술의전당 [서울] 콘서트홀,1,1454,23098,PF235715,FC000001,5,PerfoByDTO,20240411
2,"국립오페라단, 한여름 밤의 꿈",서양음악(클래식),2024-04-11,2024-04-14,예술의전당 [서울] 오페라극장,1,1126,52643,PF235664,FC000001,5,PerfoByDTO,20240411
3,"국립국악관현악단, 정오의 음악회 (4월)",한국음악(국악),2024-04-11,2024-04-11,국립극장 해오름극장,1,1043,15756,PF230530,FC000003,5,PerfoByDTO,20240411
4,"국립현대무용단, 정글",무용(서양/한국무용),2024-04-11,2024-04-14,예술의전당 [서울] CJ 토월극장,1,612,8532,PF235597,FC000001,5,PerfoByDTO,20240411
5,"서울시극단, 욘 (John)",연극,2024-03-29,2024-04-21,세종문화회관 세종M씨어터,1,231,9905,PF233688,FC000020,5,PerfoByDTO,20240411
1,"한화와 함께하는 교향악축제: The Wave, 국립심포니오케스트라 (04.12)",서양음악(클래식),2024-04-12,2024-04-12,예술의전당 [서울] 콘서트홀,1,1816,39455,PF235708,FC000001,17,PerfoByDTO,20240412
2,제185회 인천시립합창단 정기연주회,서양음악(클래식),2024-04-12,2024-04-12,아트센터 인천 콘서트홀,1,1263,5446,PF237241,FC001873,17,PerfoByDTO,20240412
3,"국립오페라단, 한여름 밤의 꿈",서양음악(클래식),2024-04-11,2024-04-14,예술의전당 [서울] 오페라극장,1,1070,54799,PF235664,FC000001,17,PerfoByDTO,20240412
4,서울시향과 함께하는 키즈 콘서트: 클래식 음악여행,서양음악(클래식),2024-04-12,2024-04-12,LG아트센터 서울 LG SIGNATURE 홀,1,1068,40085,PF236306,FC003045,17,PerfoByDTO,20240412
5,"국립현대무용단, 정글",무용(서양/한국무용),2024-04-11,2024-04-14,예술의전당 [서울] CJ 토월극장,1,619,9393,PF235597,FC000001,17,PerfoByDTO,20240412
6,부천필하모닉오케스트라 아침의 콘서트: 올림포스의 음악축제,서양음악(클래식),2024-04-12,2024-04-12,부천아트센터 콘서트홀,1,443,3939,PF232000,FC003150,17,PerfoByDTO,20240412
7,제203회 성남시립교향악단 정기연주회,서양음악(클래식),2024-04-12,2024-04-12,성남아트센터 콘서트홀,1,422,4025,PF237580,FC000016,17,PerfoByDTO,20240412
8,국립합창단의 흥겨운 합창여행 [김포],서양음악(클래식),2024-04-12,2024-04-12,김포아트홀,1,387,3699,PF237334,FC001618,17,PerfoByDTO,20240412
9,제165회 대전시립합창단 정기연주회: 브루크너와 바그너,서양음악(클래식),2024-04-12,2024-04-12,대전예술의전당 아트홀,1,387,2198,PF236360,FC000076,17,PerfoByDTO,20240412
10,광주시립교향악단 GSO 체임버 시리즈 Ⅲ,서양음악(클래식),2024-04-12,2024-04-12,광주 예술의 전당 소극장,1,356,2279,PF236384,FC000233,17,PerfoByDTO,20240412
11,"국립극단, 스카팽 [서울]",연극,2024-04-12,2024-05-06,국립극단 [명동] 명동예술극장,1,346,9188,PF237184,FC000005,17,PerfoByDTO,20240412
12,"광주시립합창단 기획연주회 Ⅰ: 합창을 화합의 장으로, 합창을 화합의 도구로",서양음악(클래식),2024-04-12,2024-04-12,광주북구문화센터 (양산도서관) 공연장,1,244,242,PF237622,FC002769,17,PerfoByDTO,20240412
13,제179회 원주시립교향악단 정기연주회,서양음악(클래식),2024-04-12,2024-04-12,원주치악예술관,1,182,836,PF237755,FC000365,17,PerfoByDTO,20240412
14,"서울시극단, 욘 (John)",연극,2024-03-29,2024-04-21,세종문화회관 세종M씨어터,1,177,7165,PF233688,FC000020,17,PerfoByDTO,20240412
15,"국립부산국악원 연희부 정기공연, 왔구나~연희야!: 대구광역시 달성다사12차진굿",한국음악(국악),2024-04-12,2024-04-13,국립부산국악원 연악당,1,86,1235,PF237355,FC000730,17,PerfoByDTO,20240412
16,"한화와 함께하는 교향악축제, The Wave, 국립심포니오케스트라 (04.12) (영상화)",서양음악(클래식),2024-04-12,2024-04-12,국립아시아문화전당 극장3,1,50,0,PF238169,FC001270,17,PerfoByDTO,20240412
17,"대전시립합창단, 기획연주회2: 봄의 시작",서양음악(클래식),2024-04-12,2024-04-12,대전시립연정국악원 큰마당,1,2,20,PF237428,FC001415,17,PerfoByDTO,20240412
1,"국립오페라단, 한여름 밤의 꿈",서양음악(클래식),2024-04-11,2024-04-14,예술의전당 [서울] 오페라극장,1,1328,73154,PF235664,FC000001,12,PerfoByDTO,20240413
2,서울시향과 함께하는 키즈 콘서트: 클래식 음악 여행 [서울 강동],서양음악(클래식),2024-04-13,2024-04-13,강동아트센터 대극장 한강,1,713,17306,PF237300,FC000028,12,PerfoByDTO,20240413
3,"국립현대무용단, 정글",무용(서양/한국무용),2024-04-11,2024-04-14,예술의전당 [서울] CJ 토월극장,1,642,11186,PF235597,FC000001,12,PerfoByDTO,20240413
